,Food Item ID,"Country, region",Foodname in ,Foodname in English,Processing,Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler ID,Latest version of revision,EDIBLE,ENERC(kJ) (original),ENERC(kcal) (original),WATER(g),DM(g),XN,NT(g),PROTCNT(g),PROTCNP(g),PROT-(g),FAT(g),FATCE(g),FAT-(g),FASAT(g),FAMS(g),FAPU(g),CHOAVLDF(g),CHOAVL(g),CHOAVLM(g),CHOCDF(g),CHO-(g),SUGAR(g),SUGRD(g),FIBTG(g),FIBAD(g),FIBND(g),FIBC(g),FIB-(g),NSP(g),FIBINS(g),FIBSOL(g),CELLU(g),HEMCEL(g),LIGN(g),ASH(g),CA(mg),CLD(mg),CO(mcg),CR(mcg),CU(mg),FE(mg),K(mg),MG(mg),MN(mg),NA(mg),NI(mcg),P(mg),S(mg),SE(mcg),ZN(mg),AL(mcg),PB(mcg),NITRA(mg),VITA_RAE(mcg),VITA(mcg),VITA-(mcg),CARTBEQ(mcg),CAROT(mcg),CARTA(mcg),CARTB(mcg),CARTBCIS(mcg),CARTG(mcg),CRYPX(mcg),CRYPXB(mcg),LYCPN(mcg),LUTN(mcg),NEOX(mcg),NEUROSP(mcg),VIOLX(mcg),ZEA(mcg),CARTOID(mcg),TOCPHA(mg),THIA(mg),RIBF(mg),NIAEQ(mg),NIA(mg),NIATRP(mg),NIA-(mg),FOL-(mcg),VITC(mg),ASCL(mg),ASCDL(mg),VITC-(mg),TRES(g),XYLS(g),MANTL(mg),F14D0(g),F15D0(g),F16D0(g),F17D0(g),F18D0(g),F20D0(g),F22D0(g),F24D0(g),F14D1(g),F16D1(g),F16D1CN7(g),F18D1N9(g),F18D1CN7(g),F18D1(g),F20D1CN11(g),F20D1(g),F22D1(g),F18D2CN6(g),F18D2N6(g),F20D2N6(g),F18D3N3(g),F18D3CN3(g),F20D3N6(g),F18D4N3(g),F20D4N6(g),F22D4N6(g),F20D5N3(g),F22D5N3(g),F22D6N3(g),F22D6CN3(g),AAT18(mg),ALA(mg),ARG(mg),ASP(mg),CYS(mg),CYSTE(mg),GLU(mg),GLY(mg),HIS(mg),ILE(mg),LEU(mg),LYS(mg),MET(mg),PHE(mg),PRO(mg),SER(mg),THR(mg),TRP(mg),TYR(mg),VAL(mg),MALAC(mg),OXALAC(mg),PHYTCPPI(mg),PHYTCPPD(mg),PHYTCPP(mg),PHYTC-(mg),PPI(mg),PPD(mg),PP-(mg),XP,IP3(mg),IP4(mg),IP5(mg),IP6(mg),IP5_A_IP6 (mg),IP4_A_IP5_A_IP6(mg),IPSUM (mg),PHYT-,CAFFAC(mg),KAEMF(mcg),CHLRAC(mg),CINAC(mg),ELLAC(mg),GALAAC(mg),KAEMF(mcg).1,NARING(mcg),PCHOUAC(mg),QUERCE(mcg),VANAC(mg),ISOHA(mcg),TAN(mg),SAPON(mg),CYAN(mcg),FLAVD(mcg),PH,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245
60,500413.0,"Bangladesh, Zinjira, suburb of Dhaka City",Lal sak ,"Pigweed leaves, raw",r,Amaranthus gangeticus ,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,500414.0,"Bangladesh, Zinjira, suburb of Dhaka City",Lal sak ,"Pigweed leaves, raw",r,Amaranthus gangeticus ,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7850],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,500415.0,"Bangladesh, Zinjira, suburb of Dhaka City",Lal sak ,"Pigweed leaves, cooked",p,Amaranthus gangeticus ,Oct,"Leaves are chopped into small pieces and washed, heated for 7-9 mins in water adhering to the leaves, the fluid which is collected at the bottom is disgarded - leaves are added to pot with salt onion garlic &chillies the mixture is fried in oil for 4-6 mins - rural bangladesh method",,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,500416.0,"Bangladesh, Zinjira, suburb of Dhaka City",Lal sak ,"Pigweed leaves, raw",r,Amaranthus gangeticus ,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,500417.0,"Bangladesh, Zinjira, suburb of Dhaka City",Lal sak ,"Pigweed leaves, cooked",p,Amaranthus gangeticus ,Oct,"Leaves are chopped into small pieces and washed, salt, oil and spices added and then boiled for 8-10 mins with the lid on, the lid is opened to allow evaporation - rural & urban bangladesh method",,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,500418.0,"Bangladesh, Zinjira, suburb of Dhaka City",Mula sak,"Radish leaves, raw",r,Raphanus sativus,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,500419.0,"Bangladesh, Zinjira, suburb of Dhaka City",Mula sak,"Radish leaves, raw",r,Raphanus sativus,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,500420.0,"Bangladesh, Zinjira, suburb of Dhaka City",Mula sak,"Radish leaves, cooked",p,Raphanus sativus,Oct,"Leaves are chopped into small pieces and washed, heated for 7-9 mins in water adhering to the leaves, the fluid which is collected at the bottom is disgarded - leaves are added to pot with salt onion garlic &chillies the mixture is fried in oil for 4-6 mins - rural bangladesh method",,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,500421.0,"Bangladesh, Zinjira, suburb of Dhaka City",Mula sak,"Radish leaves, raw",r,Raphanus sativus,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6890],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,500422.0,"Bangladesh, Zinjira, suburb of Dhaka City",Mula sak,"Radish leaves, cooked",p,Raphanus sativus,Oct,"Leaves are chopped into small pieces and washed, salt, oil and spices added and then boiled for 8-10 mins with the lid on, the lid is opened to allow evaporation - rural & urban bangladesh method",,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,500423.0,"Bangladesh, Zinjira, suburb of Dhaka City",Palang sak,"Spinach, raw",r,Spinacea olerace,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,500424.0,"Bangladesh, Zinjira, suburb of Dhaka City",Palang sak,"Spinach, raw",r,Spinacea olerace,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7340],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,500425.0,"Bangladesh, Zinjira, suburb of Dhaka City",Palang sak,"Spinach, cooked",p,Spinacea olerace,Oct,"Leaves are chopped into small pieces and washed, heated for 7-9 mins in water adhering to the leaves, the fluid which is collected at the bottom is disgarded - leaves are added to pot with salt onion garlic &chillies the mixture is fried in oil for 4-6 mins - rural bangladesh method",,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,500426.0,"Bangladesh, Zinjira, suburb of Dhaka City",Palang sak,"Spinach, raw",r,Spinacea olerace,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,500427.0,"Bangladesh, Zinjira, suburb of Dhaka City",Palang sak,"Spinach, cooked",p,Spinacea olerace,Oct,"Leaves are chopped into small pieces and washed, salt, oil and spices added and then boiled for 8-10 mins with the lid on, the lid is opened to allow evaporation - rural & urban bangladesh method",,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,500428.0,"Bangladesh, Zinjira, suburb of Dhaka City",Motor sak,"English pea leaves, raw",r,Pisum sativus,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,500429.0,"Bangladesh, Zinjira, suburb of Dhaka City",Motor sak,"English pea leaves, raw",r,Pisum sativus,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,500430.0,"Bangladesh, Zinjira, suburb of Dhaka City",Motor sak,"English pea leaves, cooked",p,Pisum sativus,Oct,"Leaves are chopped into small pieces and washed, salt, oil and spices added and then boiled for 8-10 mins with the lid on, the lid is opened to allow evaporation - rural & urban bangladesh method",,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,500431.0,"Bangladesh, Zinjira, suburb of Dhaka City",Kachu sak,"Elephant ear, raw",r,Colocasia antiquorum,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,500432.0,"Bangladesh, Zinjira, suburb of Dhaka City",Kalmi sak,"Chinese spinach, raw",r,Ipomoea reptans,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,500433.0,"Bangladesh, Zinjira, suburb of Dhaka City",Lau sak,"Bottle gourd, raw",r,Langenaria vulgaris,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,500434.0,"Bangladesh, Zinjira, suburb of Dhaka City",Pat sak,"Mallow, raw",r,Chorchorus capsularis,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[10000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,500435.0,"Bangladesh, Zinjira, suburb of Dhaka City",Sharisha sak,"Field mustard, raw",r,Brassica campestris,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8800],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,500436.0,"Bangladesh, Zinjira, suburb of Dhaka City",Sharisha phool (flower),"Field mustard, raw",r,Brassica campestris,Oct,,,,,ve11,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[16000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,500437.0,India,,"Spinach, cooked",p,Spinacea olerace,,"Shallow fried in a non-iron pan with vegetable oil, salt, turmeric powder, chilli powder, coriander powder, cumin & tomato, then left in the pan for an hour as is usual practice",,,,ve16,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,500438.0,India,,"Spinach, cooked",p,Spinacea olerace,,"Shallow fried in an iron pan with vegetable oil, salt, turmeric powder, chilli powder, coriander powder, cumin & tomato, then left in the pan for an hour as is usual practice",,,,ve16,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,500439.0,India,,"Cauliflower, cooked",p,Brassica oleracea var. botrytis,,"Shallow fried in a non-iron pan with vegetable oil, salt, turmeric powder, chilli powder, coriander powder, cumin & tomato, then left in the pan for an hour as is usual practice",,,,ve16,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,500440.0,India,,"Cauliflower, cooked",p,Brassica oleracea var. botrytis,,"Shallow fried in an iron pan with vegetable oil, salt, turmeric powder, chilli powder, coriander powder, cumin & tomato, then left in the pan for an hour as is usual practice",,,,ve16,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,500441.0,India,Bottle gourd,"Calabash, cooked",p,Lagenaria vulgaris,,"Shallow fried in a non-iron pan with vegetable oil, salt, turmeric powder, chilli powder, coriander powder, cumin & tomato, then left in the pan for an hour as is usual practice",,,,ve16,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,500442.0,India,Bottle gourd,"Calabash, cooked",p,Lagenaria vulgaris,,"Shallow fried in an iron pan with vegetable oil, salt, turmeric powder, chilli powder, coriander powder, cumin & tomato, then left in the pan for an hour as is usual practice",,,,ve16,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,500443.0,"Brazil (South), Sao Paulo, Campinas",,"Butterhead lettuce, dried",d,Lactuca sativa,,Raw leaves were washed and then dried,5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,0.04,0.5,318,18,0.4,5,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,500444.0,"Brazil (South), Sao Paulo, Campinas",,"Rucola, Raw leaves, dried",d,Eruca sativa,,Leaves were washed and then dried,5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,0.1,1.1,363,30,0.3,4,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,500445.0,"Brazil (South), Sao Paulo, Campinas",,"Watercress, dried",d,Nasturtium officinale,,Raw leaves were washed and then dried,5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,0.2,0.9,,30,0.2,14,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,500446.0,"Brazil (South), Sao Paulo, Campinas",,"Kale, dried",d,Brassica oleracea var. acephala,,Raw leaves were washed and then dried,5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,0.04,0.4,712,51,0.3,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,500447.0,"Brazil (South), Sao Paulo, Campinas",,"Kale, dried",d,Brassica oleracea var. acephala,,"Raw leaves were washed, dried and then cooked under dry heat",5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,,,,0.06,0.5,816,58,0.4,15,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
